"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"Threonine",0.0385563805275858,-0.067519327904833,-0.146227122499323,-0.0224692822302376,-0.0776749188952401,-0.081228017225836,-0.00631822640438868,-0.0446133780622379,-0.0885861678832885,0.0849689993796478,0.0301711382026625,0.0880750371017434,0.00274469122480472,-0.0771070487138793,0.0836708906551636,0.0861591017252199,0.0702885014996974,-0.0832911188978628,0.00942407374726299,-0.0406253365910125,0.0516840426128454,0.123537659613141,-0.027436181450792,0.0793667384571889
"Trigonelline",0.045445278180053,0.134301784779582,0.0905608226429066,-0.0508977936077326,0.0353526778714967,0.049933691682992,-0.01832701899869,-0.0473733209570995,0.112101283265151,-0.00138896095221331,0.0225673933761144,0.0736595161560862,0.0514063240861061,-0.00139513487938169,-0.0452992847771605,-0.0626569088715688,0.0369894225060527,0.00122855388955431,0.0357076559886446,-0.0540699591005385,-0.0906919661004373,0.141267252952443,0.0428168296577206,-0.0638194909604425
"Tryptophan",-0.0304080490794314,-0.0860525495437242,-0.15680458330126,-0.0604646871185756,0.0146581544576852,0.0411638342999368,0.0812167025642751,-0.0291418888601139,-0.00540256214386395,0.0385495927877479,0.0425885298063438,-0.00610459938628373,-0.0853103007787673,0.0360351620773588,-0.0162974875001129,0.0103974492400971,-0.0202130758710968,0.0779160649371834,-0.0635633746434584,0.165696438165506,0.0215887525199079,-0.1117850959106,0.050230054577959,0.0173563616908269
"Tyrosine",0.0987724828692476,-0.0405742493778639,0.00996011389964672,-0.0846605924950533,0.150892534941204,-0.0362832491813475,0.0328201864517948,0.0108697796446691,-0.0261829730387936,-0.0696202291421272,-0.0305446319046983,-0.0703346830785381,0.0259003579474979,-0.0434480117260068,0.0532746173438337,-0.00217021522979016,-0.033716581012853,0.0277336000815156,-0.199144850261575,0.000656560729754381,0.0312421661540817,-0.0120359802812656,0.0632389918822393,-0.107140724149144
"UDP-GlcNAc",-0.101155358741598,-0.0882663464110317,-0.0013905495739297,-0.036599566821825,-0.0231876693356914,0.00192021208025047,0.0835177573157247,-0.0966672711372226,0.00401972146016035,0.0939010455396806,-0.0640513150740142,-0.00192786857968649,0.0253585879257035,0.156196982231339,-0.024566703397144,-0.0390418048591359,0.0205778312439869,0.0374931441035941,-0.00120998237309062,-0.12462530526984,-0.0476128851363917,0.105800930632194,0.0737555424512319,0.0574382540512116
"UDP-Glucose",-0.0406263600911103,0.0745364637144987,-0.0478837863304942,-0.0450357310766822,-0.0501032621090981,0.0417826150906602,-0.0449150166024738,-0.0153575409424549,0.0181677199520102,0.186865733251953,-0.0274273593246704,-0.0925844974267294,0.0483802921876582,0.101987941116017,0.0911646939533868,-0.0667565289841986,-0.0559086197241419,0.132367953916859,0.184646626063968,0.108242448459217,0.0841095805622701,0.000866933939422175,0.0673279314138792,0.0681263397836628
"UMP",-0.00947212430401245,-0.0475962883539928,-0.123493123724555,0.0326192019649984,-0.066749332298585,-0.0734208650564169,0.0206638563684276,0.244547024734048,0.108022743944029,-0.0276392278827215,0.0798929263478524,0.0542289033753534,-0.174776575441552,0.0187808521679903,-0.000574183042886612,-0.0421358166563652,-0.0472778219388128,-0.0466025758276004,0.0147299925956567,-0.0364648317566307,-0.0388260249900458,0.0175347273806047,0.0316136299254208,-0.0853329658546378
"Uracil",0.0188729168517346,-0.164754036833834,-0.0700368224266649,-0.0607171033283036,-0.0827632053312556,-0.0710820616698323,0.0597536864081358,0.0296141183331914,0.0346902740962424,-0.0386223487121248,-0.0123973093418279,0.0558592118749572,0.0184399275912882,0.0437501933437953,0.0786201422716911,-0.00142878677770993,0.0347371811105321,0.0177165363012233,0.0121379956965855,-0.0267220268994656,0.063136235887757,-0.0615723247202985,-0.00955993255825122,0.0683744091626005
"Urate",0.141940116761221,-0.0156644608981306,0.0278370175172225,-0.0569399428773533,0.0284411325455468,0.0742808123142715,0.0180979717331637,0.0168851916048951,-0.0498798550807814,-0.0598464569611781,0.00247501983397415,0.00369570484238323,-0.0682764732745694,-0.0169812017564814,0.0170307248330857,0.0283282805024295,0.0227906045504279,-0.0448300304989304,0.09314816771454,-0.0206245285954992,0.022968256230856,-0.0112357759707976,0.0356365942724692,0.0167173717812764
"Uridine",-0.0988813201945432,0.0236561757326336,-0.0715605393505923,-0.153293842909128,0.134942420713939,0.0175826634698347,-0.0726503189082593,-0.0435179815285142,-0.0394948425605083,0.00157404788217809,-0.0129035841417847,-0.0157535951085766,-0.022665227759047,-0.00154696933165141,-0.0639126385814106,0.00353780192341846,-0.0138038914721313,0.0783706495336813,-0.0328158855171293,0.0503365544499602,0.00477194476241539,0.0075735282688759,0.0211989753944713,0.0610021723358195
"Valine",0.00333271952507956,-0.062324913810651,-0.166917542509319,-0.0138036940369359,0.0294960883120421,-0.116542116290622,-0.0568344012842508,-0.0524862045129659,-0.146483428429272,0.129033255542652,-0.0139010803156445,0.0876064032999785,-0.107879055530415,0.0401280009996108,0.0397100447968555,0.0548069201750189,-0.00579968183933323,0.011161886569156,0.00489586365314025,-0.0437390295234947,0.0205762603724463,-0.0054121078924877,-0.0761502443062455,0.022616447820727
"Xanthine",0.0877407595282552,-0.0330338600182297,-0.109492881613794,0.0777506079362358,0.0792074480131216,0.0649483721831165,-0.0602057972793046,0.0515522987193841,-0.149023046618304,-0.0211664474474765,-0.0924487080177611,0.0362538388081986,0.0341130068797027,0.0306830243779309,0.0426203286854818,-0.0676511877837361,-0.0232488682343838,-0.0854388380685888,-0.0258334940507042,0.108309561437159,0.0437906259600433,0.0707021754314636,-0.0357787212645317,-0.0377074574214179
"Xanthosine",0.00121801943824653,-0.0634802242045828,-0.0309564718127108,-0.0696261291091116,0.112012012662084,0.0628774803469282,-0.176148989292376,0.0623385907453957,-0.11600946246667,0.0484618190803258,0.0108730022149044,0.136019421672808,0.107021542357976,-0.0426253275123184,-0.0311034191858917,-0.171273560589624,-0.0193240170299144,0.0744321371299935,0.0761664891371878,0.219455677485678,0.000161404897778991,0.0523073118039273,0.0235970818379269,-0.0524422073529397
"Xanthurenic Acid",-0.0158637185325666,-0.0642216179134257,0.0176542996436588,-0.0322223207538397,-0.0224740180679714,-0.110942621817638,-0.206384890565922,-0.0368524860796966,0.0829008132886754,-0.205868135220529,-0.0566863827579352,-0.187070490575711,-0.015408759566202,0.0589484617315322,-0.0176258072543351,-0.0239346631784379,0.00798259401580723,-0.0333845554856808,-0.0762760136207942,-0.0968736765809844,-0.1291840031934,0.0382168003947597,-0.0314450757280841,0.0406899843339771
