"sex","genotype","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"male","42",11.8448503068931,13.6991771490637,-4.64267744361947,-3.1276497252415,2.46008422140075,3.38242606851412,-7.64313791243409,-1.50908851935797,10.663805330854,4.43010976375328,6.85240386512119,3.26889832975853,-1.82150499782529,5.53841200964894,0.488687534579291,3.24642016332403,0.00651275953990106,1.07615433757547,-0.929551294840141,-0.326330635408779,2.01318694596273,1.07752296620454,0.21712599216381,2.51451371591132
"male","440",5.78748319474251,-3.29300586444394,0.114017613327484,-3.07569171503357,0.394894990430886,0.56109221085483,1.12001581840445,-0.487515419934634,-1.17984932036838,-0.82918401216278,3.5777248484941,-1.83289265090418,0.682966913229709,1.46952724909506,0.147283294909864,0.800543763890662,1.6461811015511,-0.123266944093363,-0.14802566347874,0.327167455938508,0.191639261390849,-1.67886616021618,-1.205341897024,0.739747468610526
"male","502",9.94471843323907,1.50219192950936,-0.0580099568464938,1.05659587018336,1.72745786023558,3.74661032742062,-3.70151152352327,-1.63205208002611,-3.17880249985637,-1.3823843945908,-0.665253891801533,-2.27331364331443,-0.117737920462662,-0.787116221285562,-2.24863434415143,-0.0217917976396255,3.44908406753765,0.456997319126066,0.571421512276943,0.79985110859427,-1.709626595944,-0.510150999608529,0.230019863810027,0.325291656637554
"male","513",4.92185975934652,2.36886190479783,2.03490455410578,-5.51330460641375,-1.36544157861222,0.226111723538325,-3.06608534304061,-0.796942949381651,-0.958487993991594,-2.16458096103716,-4.93954982384817,-0.746601981198604,0.743314920669139,2.28877901990489,1.91136760766375,1.05890669375207,0.566144986736512,-0.652551749223195,1.24885014213728,-0.0120724302090627,0.841810337945245,0.448963532858931,-0.527464536379019,-0.0311948522033123
"male","531",8.78280745922767,-2.63084756644819,0.251398194391611,-1.76429975722945,-1.72029377317723,-2.85889547944571,-0.374905838531266,0.308155550533021,0.365606165414831,0.256528653467508,0.429137737632595,4.12596983237126,-1.7880096199232,0.784123786715003,-0.45901612755981,-1.07047736147585,-1.32849744523994,-2.08582613879981,0.970239696353165,0.711799774874971,-2.73978659939967,1.1435142345451,0.320389420578467,0.0906602482413652
"male","535",6.6684861816996,-0.298505086100739,1.13476096820123,-0.851261229160262,0.911510867158081,-2.08223154018204,0.976173910242932,-3.98299929795219,0.809019182127767,-2.39246748245257,3.51127464718039,-2.22884957408232,0.530545214492872,-1.65588065848751,3.85346710658785,0.357343997726173,1.29300301903449,-0.319679110571071,-0.64502935044191,2.300094354923,-1.84321767885784,0.130535504878435,0.621361135416178,-1.91304044575377
"male","566",8.21808029271522,2.15653125284718,0.202895804229509,1.70534922683776,1.22372410304474,0.829640003886923,1.69737298747013,1.04554796633754,0.537027555041813,0.897146685151295,-2.04986355544627,-2.12860735461873,2.26121036970748,1.18618684475398,1.19284124888368,-1.59172619645895,-1.08916855454493,0.829213488397188,-0.761142112339159,-1.02681801455881,-0.169523030039942,-1.17268489814014,1.2085018591577,0.241257692955821
"male","57",-8.18050800539361,4.07553507922175,-14.3715087055072,-3.93478851983797,5.67405829014514,1.39936421720879,4.89925884332128,-1.14214670060513,-0.784421098734618,-3.62591295143902,0.04037011990669,-0.220269764450249,-1.30394936972969,1.05390413079571,-0.622612279168308,-1.39669140069419,0.30911592773735,-0.395471426786118,0.170117740123556,-0.0703527163070657,0.707132357322553,0.520618888983525,0.661808687234685,0.630421078804937
"male","776",8.27842527041938,0.721351388082633,-0.560960493423771,4.31408256192609,0.469794813394736,2.09268696044302,-1.64654980591434,3.40667780137,-0.118468245486989,-4.87899034434252,3.15175652621044,-0.141849876501673,-1.1982140127943,-0.714727840124458,0.405744691290329,-2.61348082181406,-0.157568949624182,0.606903488015966,1.27173120521793,-2.40035410686209,1.82993860070843,2.33940867323225,-0.540789263288486,-1.07378686041955
"male","83",3.04372406244171,2.51168855187527,2.72676188522458,1.54343404751646,-1.26685983419633,6.29779864115717,4.92589124541204,-2.35412993111033,-1.67479095645547,2.34629073898476,-0.131009844526725,4.8869020383095,1.41515011630691,-3.53003750291896,2.24950239083388,1.46352882229814,0.598702880195978,-0.29089687243419,1.3820420187387,-0.877549759461793,1.13996426525149,-0.0417505281471124,-0.109938697308778,0.982567170271799
