"sex","genotype","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"female","853",-4.56128310659125,-1.32958992982724,3.01374049417309,1.68251818272234,2.33649733225659,0.793065729809202,0.638006399786664,1.65621823433814,0.106778850804311,-1.55261220063533,-0.650593022290334,0.756385385786089,3.35590054418794,-0.443556470305238,-2.09829079040575,1.22251874745765,1.523464874552,0.764392871059495,-0.863714470615267,0.56441934495031,-1.35442052577845,2.49302028397349,1.89602496842143,0.810336720724202
"female","309",-5.33019839391076,1.6924821149122,-1.01769720683513,-2.24408924785244,-2.25820887081806,-0.721500951552866,-0.442862976224013,3.53157316994036,-1.24568996397212,-0.0194176536382925,0.189449488257093,0.42658264968426,-2.94326687927905,-0.821735527550877,0.250988330079685,-0.00504906181804579,0.836481834958172,3.98734768357541,1.47763932778479,-0.0326371144268445,0.234477433273126,-0.516910485878355,1.28504040138019,-0.0912896502181672
"male","776",6.6797424434954,-0.448021589606904,-0.19386790173704,3.68873668116683,0.558679094479331,0.0110640280900646,0.575255239544139,2.48808630629386,0.231346369699761,-4.26627100598949,3.09485075731425,0.945100351949532,-1.03425299101015,-0.10539587662258,0.770510121017112,-3.07070821875875,0.246010903876958,-0.0751877645974318,0.224964891921414,-2.10535434029214,2.6683353351366,1.92842032354288,-0.0736718392716552,-0.200212997934034
"female","381",-0.120585577275448,-0.672124639849288,2.04742740608392,1.11674503862612,2.52849468758305,1.45887180249304,0.558494227352755,-0.715725678941607,1.06440523129274,-2.1422987220506,-1.91699452527599,1.23755504787885,-1.72887603427701,0.948097649798297,-3.76123154557472,0.954826113901777,-0.48234988726754,0.991891189271738,-1.51703431001145,-1.14906260170792,-0.140575248964804,-0.993355344042413,-0.678526343384825,-1.46796709478495
"male","324",5.06766243221337,-1.84598123725497,-7.77128105092715,4.21075395949577,-3.81870238055196,4.7985379372205,0.852060620888844,-1.21505875505567,1.07450400014616,2.05746651011046,-1.27418919774259,-2.87178858297212,0.0746989701446421,1.38999343035987,0.054724283189616,1.53972798462988,-2.09310007483839,-1.63559646857549,0.680590364753794,1.19306265090947,-2.26405925383566,1.22401632863076,0.257314443787191,0.515436666927524
"male","306",-1.76035450478997,0.118319353590477,-2.89601441750946,-2.91798237828478,-5.68598437720113,3.87703554523194,-1.15944002517612,3.53295927057769,-0.153995533423138,2.14859410460244,-0.10885128394254,-2.1214213865185,0.189699464575278,-0.200983024859493,-1.75345235240467,-2.08309971065754,0.723718980470031,1.67833539776527,-0.42482610483018,-0.0380615115692623,0.378076319144893,1.58080762091135,-0.74090531342717,-0.420087330113448
"female","31",-3.70763914615711,1.39005332526313,1.95124736503052,-1.93925577306881,0.332045014562219,1.93961359692138,-1.26887800877213,0.926417309095489,1.26821879848272,-3.51935280473605,0.827698907155873,-0.56594361938801,3.41779335990741,-0.739495967334536,0.127819188252187,0.283334093224888,-0.33973846755766,1.01767130757427,-1.6367193066806,1.17051628742915,0.654910651921446,0.970010622595396,-0.18257269854333,-2.20820468161567
"female","531",-5.96127708762691,-3.9624512611051,2.32361359645005,-0.214072264437723,-0.254739564330263,-0.668181061615343,2.41316828758961,0.538566922119699,1.70177715158163,2.12974888627288,0.185531299833851,2.43482576247488,-2.91432642469274,1.48639278289682,-0.903734210970401,0.834667172616405,-1.44315086235128,-1.19642893954982,0.762975477073579,-0.445563984707624,-2.42866962938871,2.09728251758688,-0.486041023611155,-0.649585917495031
"female","319",-3.38416306802242,4.98916526970063,-1.23286816391442,3.46107837507314,0.331506726326837,-2.5644491167909,-2.20914276260823,4.91636671687758,-5.62011092143106,0.692853669515113,2.04669026599644,-0.564779405913845,0.543560714495501,-1.03358510560685,-0.133355428027766,1.7634632652641,-1.03560666344616,-1.93243719088301,0.221216465002137,-1.00723307702042,0.405185818822935,0.475291569871831,-1.36917285876147,1.33284342263638
"male","235",5.01787003248522,-6.79985230986278,-3.44293745040752,1.83763894334899,-0.618006464388959,0.026291565973141,-0.427926046457962,-1.4836074107582,2.27236252457805,0.478946390575202,0.260968821555521,1.12456396338394,0.826140598771407,-2.28488374575,-1.14156459806673,0.290524297471158,0.901030677524226,-1.52915301811792,0.701763406737263,-1.21968469299563,2.64981647972282,-1.07932971541964,0.3908229607113,1.30143461793713
