"KEGG.id","Entry.type","KEGG.name","p.score"
"R05406","reaction","catechol:oxygen 2,3-oxidoreductase (ring-open...",0.0170894286754003
"R05446","reaction","2,5-Dichlorohydroquinone + FADH2 + Oxygen <=>...",0.0310881550218341
"R05447","reaction","2,4,5-Trichlorophenol + FADH2 + Oxygen <=> 2,...",0.0252886826783115
"R05459","reaction","tetracycline:coenzyme-F420 oxidoreductase",0.0239888009461427
"R05488","reaction","styrene,FADH2:oxygen oxidoreductase",0.0273884916302766
"R05504","reaction","5-Chloro-2-hydroxymuconic semialdehyde + H+ <...",0.0197891830422126
"R05520","reaction","S-adenosyl-L-methionine:erythromycin-C 3''-O-...",0.0243887645560407
"R05522","reaction","erythromycin-D,NADPH:oxygen oxidoreductase (1...",0.0216890101892285
"R05530","reaction","dTDP-L-mycarose:erythronolide-B 3-O-alpha-myc...",0.0283884006550218
"R05531","reaction","dTDP-D-desosamine:3-O-mycarosylerythronolide-...",0.026888537117904
"R05532","reaction","S-adenosyl-L-methionine:erythromycin-D 3''-O-...",0.0246887372634643
"R05671","reaction","3'-Amino-3'-deoxy-AMP + L-Tyrosine <=> N6,N6,...",0.012089883551674
"R05672","reaction","N6,N6,O-Tridemethylpuromycin-5'-phosphate + A...",0.00459056586608437
"R05673","reaction","N-Acetyl-N6,N6,O-tridemethylpuromycin-5'-phos...",0.0134897561863173
"R05674","reaction","N-Acetyl-N6,O-didemethylpuromycin-5'-phosphat...",0.0226889192139738
"R05675","reaction","N-Acetyl-O-demethylpuromycin-5'-phosphate <=>...",0.0226889192139738
"R05676","reaction","N-Acetyl-O-demethylpuromycin + S-Adenosyl-L-m...",0.0227889101164484
"R05677","reaction","N-Acetylpuromycin + H2O <=> Puromycin + Aceta...",0.021589019286754
"R05732","reaction","(S)-N-methylcoclaurine,[reduced NADPH---hemop...",0.00579045669577879
"R05757","reaction","S-adenosyl-L-methionine:3'-demethylstaurospor...",0.025188691775837
"R05759","reaction","S-adenosyl-L-methionine:jasmonate O-methyltra...",0.0276884643377001
"R05776","reaction","S-adenosyl-L-methionine:24-methylenelophenol ...",0.0318880822416303
"R05808","reaction","S-adenosyl-L-methionine:cobalt-factor-II C20-...",0.0300882459970888
"R05810","reaction","cobalt-precorrin-4 methyltransferase",0.0298882641921398
"R05855","reaction","tabersonine,[reduced NADPH---hemoprotein redu...",0.0229888919213974
"R05885","reaction","S-adenosyl-L-methionine:16-hydroxytabersonine...",0.0209890738719069
"R06427","reaction","S-adenosyl-L-methionine:dTDP-3-amino-3,4,6-tr...",0.025588655385735
"R06439","reaction","S-adenosyl-L-methionine:dTDP-3-amino-3,6-dide...",0.02348884643377
"R06450","reaction","dTDP-alpha-D-mycaminose:tylactone 5-O-beta-D-...",0.0222889556040757
"R06451","reaction","dTDP-6-deoxy-alpha-D-allose:5-O-beta-D-mycami...",0.0299882550946143
"R06452","reaction","dTDP-L-mycarose:demethyllactenocin 4'-O-alpha...",0.0277884552401746
"R06455","reaction","Oleandolide + dTDP-L-olivose <=> L-Olivosyl-o...",0.0262885917030568
"R06456","reaction","S-adenosyl-L-methionine:L-olivosyl-oleandolid...",0.0260886098981077
"R06460","reaction","dTDP-3-dimethylamino-3,4,6-trideoxy-alpha-D-g...",0.02348884643377
"R06461","reaction","dTDP-3-dimethylamino-3,4,6-trideoxy-alpha-D-g...",0.02348884643377
"R06477","reaction","Avermectin B1a aglycone + S-Adenosyl-L-methio...",0.025188691775837
"R06479","reaction","Avermectin B1b aglycone + S-Adenosyl-L-methio...",0.025188691775837
"R06488","reaction","Avermectin B1a aglycone + dTDP-L-oleandrose <...",0.0295882914847161
"R06489","reaction","Avermectin B1a monosaccharide + dTDP-L-oleand...",0.0313881277292576
"R06490","reaction","Avermectin A1a aglycone + dTDP-L-oleandrose <...",0.0294883005822416
"R06491","reaction","Avermectin A1a monosaccharide + dTDP-L-oleand...",0.0312881368267831
"R06496","reaction","Avermectin B1b aglycone + dTDP-L-oleandrose <...",0.0295882914847161
"R06497","reaction","Avermectin B1b monosaccharide + dTDP-L-oleand...",0.0313881277292576
"R06498","reaction","Avermectin A1b aglycone + dTDP-L-oleandrose <...",0.0294883005822416
"R06499","reaction","Avermectin A1b monosaccharide + dTDP-L-oleand...",0.0312881368267831
"R06537","reaction","apigenin,[reduced NADPH---hemoprotein reducta...",0.0169894377729258
"R06560","reaction","formononetin,[reduced NADPH---hemoprotein red...",0.021589019286754
"R06564","reaction","S-adenosyl-L-methionine:daidzein 4'-O-methylt...",0.0265885644104803
"R06576","reaction","S-adenosyl-L-methionine:3,4-dihydroxy-trans-c...",0.0248887190684134
"R06578","reaction","S-adenosyl-L-methionine:caffeoyl-CoA 3-O-meth...",0.0329879821688501
"R06612","reaction","5,6-Indolequinone-2-carboxylic acid <=> Eumel...",0.00619042030567685
"R06626","reaction","4-Hydroxyphenylglyoxylate + L-Tyrosine <=> L-...",0.0231888737263464
"R06627","reaction","dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose ...",0.0262885917030568
"R06632","reaction","4-hydroxyphenylpyruvate:oxygen oxidoreductase...",0.0023907660116448
