"QC(S)#1","1","2","3","4","5","6","7","8","9","10","QC(S)#2","11","12","13","14","15","16","17","18","19","20","QC(S)#3","21","22","23","24","25","26","27","28","29","30","QC(S)#4","31","32","33","34","35","36","37","38","39","40","QC(S)#5","41","42","43","44","45","46","47","48","49","50","QC(S)#6","51","52","53","54","55","56","57","58","59","60","QC(S)#7","61","62","63","64","65","66","67","68","69","70","QC(S)#8","71","72","73","74","75","76","77","78","79","80","QC(S)#9","81","82","83","84","85","86","87","88","89","90","QC(S)#10","91","92","93","94","95","96","97","98","99","100","QC(S)#11","101","102","103","104","105","106","107","108","109","110","QC(S)#12","111","112","113","114","115","116","117","118","119","120","QC(S)#13","121","122","123","124","125","126","127","128","129","130","QC(S)#14","131","132","133","134","135","136","137","138","139","140","141","QC(S)#15"
315676.980944841,333611.551852666,350832.260830574,319175.597391951,317002.665517842,350352.204436504,327622.480662332,349792.176932169,320385.044289984,316939.995573656,313309.388593282,306115.245222176,296791.910823638,289786.504291441,338227.729656562,307117.658270212,329943.969709634,325846.019330091,311996.814390588,256022.677288818,316816.24608578,326867.933775246,321945.007803095,289160.617549072,328843.247068372,307076.574895729,292373.005231814,290429.398680357,351340.341142292,284177.759885792,308153.56143409,292783.833860233,344457.065468538,312610.478120868,288745.161466011,337938.484669629,309425.804620465,320870.612090763,302435.998399697,272849.657499164,341006.113344895,330833.500606555,319903.421516185,399681.79219157,305404.355129068,331733.920413629,291365.76961452,321315.032360483,342566.875689576,324127.280294635,306821.777493982,307701.05868651,336995.185798151,343934.123059341,330282.451983921,304907.554552111,311049.667649906,287183.699912646,321926.293527173,311528.286024407,298535.594352099,310947.077960305,332798.56274219,294865.487037491,309368.335964657,303876.836131851,285536.255692028,294450.604991334,281596.359622977,334324.169867317,316726.59526066,306534.792289431,273749.004327189,316530.737869761,311144.226866791,308399.744529705,325179.672710861,296139.544426704,293587.855291174,282565.447044881,290300.39730872,262502.604720369,299426.990035876,281126.38866736,276932.452805958,303443.148123342,327231.782153816,337021.901667175,306325.385370853,276437.757115453,265055.998530812,335729.43295718,258831.563881523,299511.847576894,276598.673616771,280706.210520072,268841.971774345,251283.81626247,344197.476027837,331749.753659181,304123.811018992,298385.769588748,296404.563081609,282068.752221277,265518.460567616,270082.114260621,283789.419348084,281534.018245252,279504.081655594,268224.859259361,292119.180714527,290270.502912413,286899.877248926,262768.27735686,266539.341112136,316448.203766171,309820.484149045,265773.336365385,289602.161659382,266661.10901274,270720.189420566,303378.505386918,278556.838361392,297213.557301455,287437.033763228,287732.344807515,311247.469603708,293893.874611064,282997.555401565,331881.032226904,236511.450225882,278181.268859695,295551.771734995,295606.270066226,280574.000250403,305202.016040434,260828.865571307,329858.82237872,249861.791204769,289898.349737142,266082.867716361,264115.26147366,280898.280463518,318463.77208613,293685.295237991,322630.255140712,283009.221144107,299182.796314791,316788.972056502,241580.377540761,309656.629444845,243211.366194581,305319.284202471,277234.250867707,282351.162083358,296827.548212661
907666.730806991,319118.467743327,918166.634792271,297933.024868219,280990.840462035,187013.749790875,330517.084560155,762931.651701112,910373.060701662,2419707.57861166,2941558.50989106,1074311.82512896,1497872.97453572,2193877.21353999,387702.449327439,381498.502423748,791152.292742948,2958666.08166472,2601156.78364874,2138780.02341219,530309.167691809,259204.94386029,1092183.5187889,1529342.94480949,308317.22092248,1882544.81294599,706015.716706624,926182.17762579,672700.112741445,2169766.46473492,1070480.28534008,1237650.97757182,2194354.57082119,1130003.26235227,948223.137039735,587662.994152562,9233750.5913047,2253998.38313597,1771347.58466625,3048417.13566411,371866.043658483,5033049.25933826,796133.88164251,344602.22169904,1125853.93053318,781224.571141301,93758.3606549518,239154.832164219,3504650.87307206,2143418.84662313,1411964.19796953,1111390.19696416,1912545.76985945,472308.100584885,781342.813541737,1117154.65818533,1812962.4684419,692737.612700555,1060742.17379531,956596.955515296,696005.416293564,1660145.22880055,428074.990617748,1829968.37787348,876386.812547436,483965.39200941,1107917.21623099,701972.979966788,3498528.94087593,146549.954386542,934132.446429943,695179.02153383,661696.921399306,859140.865525591,1449626.59947347,423429.661758092,600983.747515955,1060163.55008029,448933.058586615,2250775.95539727,2058257.32422172,1604176.73529628,585088.110157036,1583759.79766777,64490.7722377316,616416.912983779,505777.740926553,1675960.8537753,1146532.61523697,2790791.14741048,664492.003335822,515388.36812897,663208.016579518,180740.163595385,1857713.16778137,582566.90237157,1605414.61211914,60171.8313408259,138081.184711688,1162055.3319658,243497.495586211,1636279.77479015,1915998.18694974,605364.033212175,1614117.76884955,500871.216145671,278938.22495859,736676.545278619,5584573.59602398,1818694.54092776,1061303.21231312,258065.558516431,1021376.13432181,266187.032612527,793088.66368719,834988.242984167,413962.665051881,1629810.97716421,1632677.50831275,607900.762441688,941904.171349572,1141098.41030316,72221.1011957431,422365.94198014,866206.870636428,1258007.16736356,745829.42448786,1070545.8103345,232579.767327348,335220.095806247,1492216.95710481,164863.357569871,1125081.42406977,1524530.64148145,1193156.1311072,300450.42476037,468558.98025029,199931.416042901,663463.908519861,1507715.97630016,3153218.06737793,1040424.74557001,417983.179222608,1204226.14126834,442653.778314207,58652.9098386223,890600.331919406,364445.721481976,419530.630069336,852499.706052278,304721.973095549,674701.247043657,492970.761761438,1913633.73441859,870606.389217648,1197455.77356265
1326236.93039789,875798.140520095,788555.309723761,980678.57447487,661187.262024925,746756.380101753,1494562.17140693,781541.014320558,1499009.69038337,1402379.10846891,1758957.16134881,1372633.67831271,1634116.34705632,1616700.78032745,1078812.88360069,1265346.97357378,1292063.24352619,1391373.69405992,1639921.39354178,1500912.9179125,1254550.86669312,1329802.83666285,1231224.86813443,1461698.90621099,1594786.3082598,1511158.08137641,1520641.8231899,1471655.17123682,1488772.36539623,1408643.73583199,1281655.67895772,1351118.71959929,996107.332664648,1453627.05435318,1172840.644005,652807.784794733,1183418.1943294,833191.82031079,708007.995321851,1041339.81606392,751202.83977791,942529.138539845,1205381.51383137,398531.478676366,1372895.79993879,585875.088354048,1083848.12432866,1071596.92959729,891625.684623672,801558.958679237,1009114.10379746,755919.047742947,894450.393830035,611855.855380364,1035909.69456398,1330536.762988,873693.880934096,749292.969875563,667422.236579615,950026.625258664,793746.722597227,815393.296528405,568962.766768265,1036623.71585732,1076083.48264979,720195.18316088,1390114.01348836,1372588.22571818,1287406.50631989,866653.300154962,1109597.21991758,1101675.74795749,1132608.08121813,869549.226074097,1116305.22287938,1234047.91008428,932545.586468437,1326570.88945182,1238700.54211714,1222729.5509015,1138028.74634834,1003914.61901095,956423.726989692,1233163.48763913,1286236.93845872,856412.696168895,980490.996413136,983309.857312013,1345292.11700306,1017840.05788999,1285011.07317953,728668.374244118,1285588.62742527,856987.793028133,1256981.54173962,1261912.23427307,1206113.58215925,1278284.81985723,503397.322637259,1328866.97814956,1225533.38484216,995095.146608666,1023050.14785753,877006.565044582,1022057.55949376,769944.383901744,872931.787511142,811835.275987565,979031.982074115,1048727.18927486,1230482.13328115,1082307.05074712,1000708.90014142,894058.726525407,1343573.0179379,825773.265885828,791320.010842218,1059541.67696273,1125202.93519533,1022526.59459698,1034186.12061294,1394231.88541079,715910.423190351,770826.371518067,839185.543970998,1163519.99710785,1252342.8282502,1134254.07696781,875873.155125288,742146.295639905,989101.017100943,1064626.09328507,1339545.61968798,1056068.90089649,1041383.41043974,1303116.63748874,911382.089626844,598378.821984722,1202534.94916966,906236.264249063,1228004.58155129,1002571.82530089,1016156.97388446,1351129.37866084,1034971.63132456,571031.16133877,1149819.38701959,673841.12663795,611981.384888224,1274490.12103733,1360709.95296601,1013819.15920697,849381.865531479,929837.739612584,725829.294050533,1353288.43678411
12940748.6062007,6260164.02091762,3900557.84410108,8143692.38889079,3710016.18493691,5847945.27599638,17114223.9623602,12020500.6513074,19629193.785877,13753544.2924636,16923871.3048727,12611660.6888064,17454032.4320686,17159564.8620164,9084724.61297682,10054331.5097655,20321180.227191,17680614.7673024,16122226.7519071,10576756.2774456,17298174.9247329,17274151.6747708,12887355.4824619,16499679.1583677,21505082.8605471,16886797.2986391,13813399.7932219,20450644.2207257,20821051.3083552,16575674.1821946,12179334.4350823,20966334.5679732,6220978.42517417,12599341.4567768,11795605.9339244,7301848.90371593,20923866.2255945,9344061.97666576,7262102.78586777,9509522.61651955,15893777.8792588,16951595.4686895,18340022.5304282,2209347.40559095,12249117.8127001,8515625.47909884,18443311.3982992,17487591.0506346,7941164.89881481,13431131.1634604,9844755.40345253,10174617.0157603,8916827.22064867,9311233.23150522,14520941.3915357,12361845.6296935,15012649.8885525,10081948.655347,5664025.45214234,24055965.3628084,11248257.8356872,5160612.09268833,4036891.64628157,11542094.3994939,14480516.7025602,9637677.4283487,11668138.1819911,22349111.153248,11436453.2239242,9397861.9877989,10206910.894601,21216776.9189453,7908201.38530841,9856157.04346564,12551124.8036057,13886164.4833678,6324621.66247435,11555293.776627,10291375.6898824,16119574.9326409,12792446.1152012,19131036.7395775,9445581.44571839,17556486.6392167,17105200.6797187,6940402.08384022,10058142.2079803,16354908.2542732,11517002.3277522,20817196.2056787,15710854.138902,2714773.44556729,6848498.79910905,4214790.17086906,17123019.1202024,9486382.51811762,20598096.0484814,18760300.317673,1140878.02492928,11528154.6311962,14772339.2251275,7835573.3427015,22353980.6828647,10665317.0629391,18098900.660005,13858309.4910757,7671549.34394298,15945966.4770515,8125529.67316276,11958613.0744099,11362223.9368594,15200677.9650084,13548191.0833271,10652883.2771709,11335228.2740347,7772700.94330565,5901946.29965862,11771281.5029411,8356881.09065153,10674711.6510046,13193887.6604028,11894255.8282929,5757274.51986876,7189305.21412738,18780528.7981733,19132110.8609278,23703228.1312346,19557683.9517041,6786789.22392432,3897480.43729354,6647623.47456134,16468129.2467566,11935224.8329465,9334856.12398492,9277958.93873131,15572088.4878239,10255316.2896581,2943682.37227029,11358413.2964297,12731508.6374222,14862881.7031653,9582221.95819435,13458529.8176766,11699045.178533,5821023.70498815,3368572.8038425,10232857.0225159,3546184.57175805,2167001.72798292,9370756.22775158,12645458.3055642,16851983.8257639,11618729.4975491,6239942.39642336,14980956.8746758,11619124.5151024
7246907.16014036,471110.396339879,284427.421573808,1924698.13958124,344905.652638093,724083.964546113,6860551.02475889,848272.145660761,40269676.197464,19424689.2189853,14758795.887867,7594432.20686724,18028389.6325391,13124845.6597682,1788858.8311938,11559012.4148144,1733644.36010948,8455342.72317319,13848731.1587016,14824857.370527,31767739.010492,2007420.42708013,8390473.10330275,5235754.40931597,2409928.89720754,10578043.4306971,18068142.6850747,6776288.17793507,13668712.8790692,6301817.50156606,6919774.79088666,7090042.25068528,5628609.22874334,8341244.95728895,11743359.5609166,851636.768194587,26117575.9254087,7947271.97863034,5357587.54104111,18314723.7624281,895603.565759147,4271277.75441824,8137247.74928128,91737.8295410441,8683614.31245625,1733862.63686369,11225474.9717984,16122202.4065196,5481535.23416445,4063282.32257409,4865123.55545841,10569281.3379899,2849066.76414367,441104.441114223,2794957.469131,7621362.57052635,4602937.71130859,787875.455410305,685238.282950943,6921276.26232249,1453121.33543557,2710898.06728872,1877954.10271527,4402750.66416422,11595200.666265,210685.226708562,8361821.22643647,9184824.84641362,9564017.45638824,4460635.33142424,6719502.39791594,1965163.17274281,2659329.75206879,1073423.90752,3834095.10876283,5837527.12985515,553345.67770489,7391785.80497279,1064133.45636082,3998512.56034085,5287767.77556262,3428316.28911286,1349915.61592902,3320098.11005078,16011991.501506,900376.387279038,1252683.24308007,2963205.30053727,7361902.25649133,10434228.3034058,5078971.00826233,84937.799727337,4019253.41386438,138500.093433939,7843776.93711221,2963095.03037286,858634.226004795,7837722.62631841,19010.4338630758,7499490.1510428,1268666.83608753,1264006.21101346,1166538.0945072,2191540.08917865,4076898.1574243,334621.773248437,273569.299146369,1674853.65373256,7568471.78460168,9535534.28673488,6989867.49978104,1071040.55864992,3999067.30264724,254195.023398263,2652572.30504829,674121.505274402,236406.978731461,2317808.25807425,4913912.96118016,928656.203088451,6121858.80538911,7488473.75299034,784993.849321954,364993.952839236,6299406.6172215,677787.899935642,16969961.8083344,6528102.93691669,145050.144806362,100122.360987837,383594.981145144,553818.449828177,7279543.78716201,2850100.87213355,6627972.8318828,2191490.04023029,1636373.39852457,125200.146023943,3326405.23474402,4923847.06073685,6951352.97390984,4433006.69509341,4915823.47530622,8106543.9050368,925544.349430524,43596.162405271,6725742.79778835,189301.53492623,25761.0621062271,2324038.52882142,1192720.20660625,2014424.70545031,11083.2286284293,9504436.77954167,4627630.94268547,7737265.73921408
38608.8768852093,25881.4898710095,28535.9092543451,21991.0117495303,35632.571685814,26308.8671235505,24605.8654105264,35204.1857349605,16432.3741472827,37330.9803132506,28245.3425671396,37384.4241357598,19189.8110227513,28730.6284673741,34757.2576320398,25395.356108789,24563.6954382341,35845.9804696149,17503.6146497568,20755.0622776196,37146.547498785,28786.5549806671,34163.314679588,34855.8683957831,28364.3853595457,21724.8788505626,28966.3204512364,19932.4983714795,19890.429251898,21480.5674736756,27343.0569255162,14465.2106641335,62307.2146506044,19086.847114018,76388.8529450085,107455.443075372,87843.1625625531,79555.1429027482,80830.6148569158,79017.4691236792,119032.808038285,70811.2122435095,69653.8732704637,111509.089678357,25747.982964762,95243.7461475902,95462.8149642916,75640.9656082008,87870.5949678592,87175.2841800155,70788.9878095195,88619.7135138566,96533.7330301482,122407.002098015,61723.0091502489,31161.2655493129,83141.7503327031,81546.6729773952,71272.6073754896,69368.2231087838,65080.9313523696,66408.5712293978,134404.653103852,78369.811523897,66355.8596592508,107472.706907235,19685.4337301863,41444.1881172106,29168.5490599558,40981.9826164929,32809.2758041206,33040.8515734228,55613.3986505509,37743.3105849931,39132.7649230294,88763.9261941849,40915.39989808,31203.4045825179,37965.4507704468,29375.4936434233,35589.7955651432,46225.1706576353,24928.7482550502,30069.7953053645,65867.2316591754,38170.564264469,38855.8289042145,39114.8124924362,28313.9092721908,35500.8098156776,32417.3998069431,61941.7485160729,38341.3029641636,54614.1852011359,36915.9966997398,36056.8049137988,40989.9169098566,65927.7032488173,57138.9585540163,29274.0616481566,41213.4705108982,36690.8660976348,20402.202313252,32037.0776837219,15984.9730951763,35031.9075394815,28448.9413080726,19293.4233851024,29622.372632078,18808.9934928519,35147.1986378287,27649.8962331199,26713.5032475394,24978.3645493559,33715.6672059754,20928.0507697582,17770.57963905,31545.0869637902,25471.1378760129,23260.824034851,33084.5703540165,23468.8521697554,29222.5959952098,18800.5313757356,23505.7942827179,27950.354052969,17306.302232285,32258.7649141995,51154.8677465777,37659.7012968852,25996.0155624815,49100.5625190027,26030.9656893435,23947.8795386491,35628.9163938261,21862.3082954953,30198.3636914665,24222.2637170766,28707.0455585701,26443.9358108266,29633.1258311242,28375.4164014666,30218.939546265,26126.9305920669,21480.097355743,35677.5222478997,25552.2653691546,29756.5439607485,32675.0798328352,17999.0898608458,30431.551356186,21263.4933013283,42141.5798193194,20316.8555079005,20485.7344608847,34863.3797995312
6141214.79164676,2874598.7334911,3121723.78602764,4239191.98862268,1894198.45712272,2580667.81346423,9842724.32589536,3726872.35610919,9458809.22208445,8052381.07848491,10990307.2227254,6028676.44670255,8911766.05622401,9392173.6520135,4057240.91750519,5456203.54545625,5925672.35343743,8387707.45553225,8640454.65879054,7658562.28684162,7145063.31383317,6618809.336072,6227477.60169923,7114731.22626499,9106207.83492344,9644494.1055743,8489620.78440479,7392619.9498274,27929482.2104594,7829381.98673624,8689727.84929781,7143216.54731845,6135854.6823065,6126483.67471249,7898364.43204169,3468375.10621489,10130141.6761795,4264061.12642134,5707876.39666295,6360049.12231084,4570521.82447096,6460031.65928691,8843305.78094446,1701143.73941044,6099842.50172525,2325900.48789246,12846298.0373786,21321080.9863511,6660172.78495961,5551019.82701421,7484739.61130187,4807619.10173277,5738062.02894167,2730440.04717091,5884410.30155993,5926879.02996285,5630527.65603993,4849386.62888096,3129466.43801338,6828627.1592233,6301997.7192195,3814216.07036797,2075683.5160649,6332098.68920153,10925874.4446374,3659802.22142149,5788073.98113139,8493648.14259599,4938842.73500168,21768932.7037285,5581179.94572604,4620742.36736316,7345869.32934956,4057885.86576598,6334039.23964525,17061948.8675307,2583774.60980987,5779699.07579053,5519843.44081208,6467143.59423756,5050039.04919225,5400036.08599049,4258867.76269158,7628875.16646039,20085623.4223981,3008487.10019083,3808171.1935068,3795807.96509654,5740769.34435844,7521317.51685146,5547851.33765704,1789806.75799046,8877586.3558325,3059217.59112758,6117578.6427427,5472182.44177407,6503683.14468653,16976697.5681924,827442.582710484,5531753.58294026,6763577.56841813,5228656.95330675,6921512.66232067,3848727.42042944,6749165.46286154,5902912.4466201,3632651.2573272,4200407.15873094,7243122.60728199,7108430.03674894,5610383.85822845,6857189.23446765,5000452.51928646,3808416.69273334,7372268.84158095,3918906.35917444,2515537.37140762,5089510.60328263,6437721.15199146,4065862.48270111,11573753.4661137,5560436.75463135,2579453.58612862,2284902.66823719,4649117.28252035,6361926.37914006,30640790.629717,6337929.58720759,3249619.78470178,1816142.87496327,4116442.11926012,4705640.3612268,5339859.77327109,10635567.5167085,4830602.54527352,9650801.22185513,5970460.56706384,1165326.50290486,8498495.32209306,5014459.14811201,6801417.41545965,5285088.94276289,5411130.66415764,5218311.1574935,4100323.27936993,1213224.84844476,13398260.994048,1624273.40852621,1075054.62159568,6491852.8771028,7331457.02869732,7283285.62229591,3871096.16697703,7459188.3213998,4967867.78679794,5318395.30522473
9592494.80690265,5291403.71624923,3650320.84864716,8646980.2304579,3512627.66520466,7990975.54696955,18212298.4110771,7723769.55695122,8172408.39277655,12433333.5362927,13851836.4441187,10059998.6295983,16728381.471379,13010098.1411476,5362478.14962197,9134845.71773053,18512716.1945719,17403125.313326,10680665.1080208,14708134.7289484,7252434.49528231,10796126.0423647,10411434.1740534,18804319.6201127,16327781.2738348,21045582.3797332,18525831.134342,18360229.1530585,26085442.4677657,15619458.1784131,13266131.0924099,21158821.8963723,7912404.45378532,10335511.2618567,18675549.4745268,10267560.3974251,29242751.4867558,6440383.61182858,12096483.9735716,12587721.192334,7880546.59750789,15183922.3693509,22468956.8303972,1527160.13503454,10100071.4399654,5259988.96427032,18421540.6144683,19105523.2712629,17175767.6865731,11798393.4354184,20579280.7337819,14066077.058703,8255965.19608991,6158002.09278291,10668429.1191364,10362606.9635467,12252179.5024839,10722635.5251582,5530559.93252966,23572478.4024941,11351862.1772391,8901446.56746041,1975165.8890659,10358310.8469354,16478981.7472098,8328849.99496377,10338014.1718176,31547174.2191839,14611872.8657429,9843510.93951159,18205762.7137791,9418702.95528323,15133667.4784729,6518679.2515512,13838969.8197839,10709883.5558546,8193398.97786169,10082670.4623389,13875436.0979183,15075055.433197,6690595.58964029,11265563.0366285,11391380.2160234,25293287.6900814,18100524.4624186,8515585.22703955,11729866.000413,15499865.2859296,10419132.756296,16058985.8670277,23708542.9059771,5324586.39115346,8985898.02741935,5497888.90360673,11926348.5755261,20079939.3082379,12121604.4423562,19744365.6235269,1458805.72215314,10038134.7619588,16308987.7902092,8859337.59262243,13382044.7386601,15659551.9601382,21629575.9590369,16008663.7824217,9101523.45859055,9303412.12074341,22206805.9000656,17765985.5532593,9961387.85073146,18229160.4134552,11009066.0643034,9987427.57061026,20480431.1510371,5740788.57914914,6475762.97037133,7335851.68926041,13769020.3902298,15776168.930941,15367557.3263393,9819145.05562878,4835357.65652022,5164175.00806906,9750627.35563937,11705327.20547,20893770.6615085,22215170.356462,3784653.55809525,2484143.45788737,7696131.97486321,12190286.6616471,9702787.39599011,12847265.8796396,13581777.3453468,16560795.0136222,13871262.5107276,3329294.82391431,16863664.0145305,8610074.28609351,24476674.5265071,18633262.37468,22493270.0686126,10333790.435361,12105668.9746886,2786122.23908787,22178829.5482484,6232727.31690833,2508738.5926035,17018733.1824296,13128906.2880056,22624239.2526438,3691056.42183962,17047107.4238971,10715224.9326352,10002843.6468307
295088.713052686,166871.73299809,165737.942437386,184787.827248809,118749.222380011,190396.701568789,517295.697884604,255143.516763118,243161.063687675,423782.848714096,389420.427531868,300960.583721617,381311.878125044,337157.845506726,205042.723572583,287751.036435686,514225.038471166,549120.984115838,273434.16710465,523690.29131803,216904.311567951,347500.879062123,311419.524446026,361138.012119201,486869.756929226,402508.384413919,412578.887431196,396367.283401091,493833.362479166,475668.618745581,405640.00806461,398578.556348044,285400.381148225,307507.513000579,386346.7497028,168030.170856062,651639.170920716,193312.180628475,250716.048217685,511087.787112775,287313.691928611,492731.942016915,620302.557538761,95564.327102935,322129.000668451,166605.725921211,390749.961039508,503041.023934307,363682.650374972,308038.358714475,466026.733733207,336057.494950492,207206.736336563,236430.755280938,397650.644876809,317907.457910686,294637.10091995,180900.149044024,205660.300738099,402673.174729018,274173.881266055,189474.920840412,107059.939422428,347553.407455697,303297.003090694,238724.777796147,310749.148520185,392953.107666659,465183.754286898,228407.904339337,356758.653592842,328915.48841152,230227.445850796,249628.792244965,484279.644198871,245741.313077599,205575.955148368,307623.485073282,268923.591427613,358199.548526275,238168.489542121,385848.666418889,269203.960011128,504895.053815691,358527.359233744,235420.238097425,230624.613592791,368245.174724647,298563.233995458,426826.585177404,317587.819993693,105442.910373687,313740.040909431,160095.852344586,364436.052713047,374582.38058852,235608.452440964,338041.987960845,72310.2176886618,292843.494761765,536355.91871205,254717.111497583,248608.938375087,286274.343096428,376494.805290446,217503.759781259,186038.572139088,319786.455110585,317283.500578605,470691.613575669,290344.322590622,371904.504933719,212922.524719435,178416.705899501,385704.464220381,240242.219490942,180716.920595568,201940.429699647,390290.840875807,268427.913989814,339500.59114379,289638.206510737,182302.68668938,192023.98695735,340871.059244113,227984.461881979,412751.024043157,398236.894108977,132371.019569401,118914.243015551,260774.858735479,319714.153441891,298694.488053639,369476.761679519,417708.860003681,398246.053646078,270716.153081166,90854.4592743026,242259.965796411,185887.595810795,462505.599737871,341579.871435018,306720.130420157,300673.188059258,319932.685221737,102374.296428593,365319.905194604,133027.820916711,85879.7147779182,339387.088997742,338529.795763752,608943.417482008,96077.1338701995,342457.040762972,349395.095168337,300296.962917958
140178.150529586,63005.5817144841,61746.1016630696,74153.9180317989,49975.8967923927,48714.8123889416,157037.710699061,83800.0540331433,215308.082627576,111441.430561975,275074.613530557,132797.463721327,285752.294089372,203052.239652069,138120.0898583,148385.758899742,85148.9341383672,134665.8930441,214207.556566066,108216.608431203,159797.612222,170657.805883453,132430.237713334,200741.118694627,210673.94247246,154052.443147432,235018.487809627,175555.239684337,209948.569357663,207081.645294951,122864.842746262,184761.709065576,128841.440636681,129857.152599309,155533.808394007,80863.1071923576,151374.097914964,115752.331120201,152028.90114344,141284.679356836,77689.3349573606,112822.93980158,130484.259207998,37667.6168365969,130817.191356981,52911.64797851,129707.419554923,205614.814521323,165667.426909245,106880.690556209,89065.6625614656,74899.4039064316,73156.6997972989,41897.174162995,55515.5241485177,117386.960904521,92781.1827502134,98068.6064786303,74364.9764526818,134133.960324925,528743.185956857,96479.9881491345,49044.467054475,104640.147980286,152129.724701333,70875.9357792275,115331.21136781,136623.31470529,130730.134571112,241646.348190571,152971.486020415,96460.0814206267,138628.57481005,58294.3134454874,101998.004611847,114855.570818189,58261.7608328762,111992.991149429,99467.467762433,138167.629127993,109490.01806651,142302.622434003,144740.73863002,125461.355677231,52730.8256983372,60419.5567549001,33190.756672844,58229.9776346232,122194.182330589,181075.308286456,69914.8198357794,27973.0055940674,121172.477330339,38778.4704601742,143456.342697693,159661.486587877,158184.672920083,210899.20675533,29797.7709283771,100679.223137687,271417.361831128,192388.488941786,228663.670044183,90515.5213385319,245818.068540708,205724.272716763,113056.138554832,92491.8362622794,172293.774595184,280552.23713725,96153.6947036537,191491.954543308,160726.015191643,105722.777452637,219980.067272888,71903.2771438772,64229.000137726,149997.161707918,148670.229078366,97916.1320256309,229692.19428374,90333.5166354117,75695.8306935326,55485.9674285663,116681.502634584,241290.134329863,367494.536902313,190023.346795152,69413.3821330174,24324.917425069,72699.4234714683,98543.2851269479,100622.043935414,106157.472615932,111753.970750454,58614.1793898779,92718.2311883335,24356.1980428739,158354.397875981,82582.1454005114,134963.995937466,120198.4291522,96686.0289559255,115596.793091551,84054.7023883975,23289.3298499811,180128.243531516,29208.2842137479,7332.14729857056,161024.014931413,123831.992992046,170949.530380902,49721.7132625525,148180.191174211,121502.432035683,101730.00270501
373716.027438452,237434.476350326,142660.451543361,279624.085912657,150418.824133032,198222.988313503,486408.163001571,151273.168187107,375022.834629327,350394.831080425,487206.092238201,382341.677377517,579279.268061222,325634.722029898,232392.531807564,252063.92109016,937993.118894103,284114.509667406,605350.836337391,431478.954442503,387865.683127191,520539.133668189,348574.588286441,360895.932582247,530842.271111921,502988.294467202,587951.458315749,499240.707813113,572178.40539451,153592.306268632,637971.372200565,250302.790830928,357177.558348077,316549.342451739,452523.457354166,372268.131415179,419982.157316831,249556.247374918,222211.144258417,642506.780159092,599253.295598974,176231.77730957,443432.892052176,131605.527554869,342396.517233806,152056.386020185,175046.875114649,598236.830128738,487928.932834103,291604.622892705,724889.771066096,373736.183637257,448184.440997516,102589.792635151,156576.905100616,349849.601995824,309502.048018141,364912.662689826,134036.844310561,293914.761500406,263635.840003779,247925.684735375,199930.57368573,249466.187919312,271696.812113813,167553.700416899,392658.961662932,1175534.26705613,348470.912014088,269406.185594121,217388.852405938,538868.718671197,854115.975797286,279537.403543942,257068.679039474,266782.861830849,196099.922000545,350576.614619181,310809.96868815,336786.479681295,370456.7128271,152020.322155696,106366.504117194,754489.592062788,145936.14891437,435941.337099913,250042.520591548,131097.901494614,322330.826239779,249195.427432915,633936.698101251,106690.234085226,352684.497840345,104363.059569988,399775.930467829,240659.90573263,325731.462482475,160234.796771314,100020.437261107,295909.91260098,344801.05915855,358506.360480582,316870.86125824,326418.241649099,481354.366888383,357390.249331915,237440.415431269,167095.290240858,279394.525104805,459235.675846548,362520.137859026,194740.45938657,222630.15876397,334840.656015379,495683.337270515,234588.450966832,162467.600698142,344977.854419873,556670.15362187,500497.254586044,307319.657560247,374337.613540324,272931.500848446,184082.632477089,225719.694119704,247405.467871349,486206.287350067,626440.78506536,209396.61030917,78967.7209548412,185962.52519804,196081.268653911,353014.775340663,380580.869586805,220693.340210965,509895.456234185,1135823.81273373,109023.458207533,1201134.63478289,211519.276643844,310533.50879755,149501.008826734,825698.428618836,346330.95609384,589040.843750492,85227.6592929934,333281.230312061,136674.367942842,95625.5210207784,368242.195722749,389954.410028738,639199.687003723,136846.610042347,278938.772817942,392732.498321058,324495.844639886
